Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
,Zambia,-13.133897,27.849332,2/4/2020,0,0,0
,Zimbabwe,-19.015438,29.154857,2/4/2020,0,0,0
,Afghanistan,33.93911,67.709953,2/5/2020,0,0,0
,Albania,41.1533,20.1683,2/5/2020,0,0,0
,Algeria,28.0339,1.6596,2/5/2020,0,0,0
,Andorra,42.5063,1.5218,2/5/2020,0,0,0
,Angola,-11.2027,17.8739,2/5/2020,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,2/5/2020,0,0,0
,Argentina,-38.4161,-63.6167,2/5/2020,0,0,0
,Armenia,40.0691,45.0382,2/5/2020,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,2/5/2020,0,0,0
New South Wales,Australia,-33.8688,151.2093,2/5/2020,4,0,2
Northern Territory,Australia,-12.4634,130.8456,2/5/2020,0,0,0
Queensland,Australia,-27.4698,153.0251,2/5/2020,3,0,0
South Australia,Australia,-34.9285,138.6007,2/5/2020,2,0,0
Tasmania,Australia,-42.8821,147.3272,2/5/2020,0,0,0
Victoria,Australia,-37.8136,144.9631,2/5/2020,4,0,0
Western Australia,Australia,-31.9505,115.8605,2/5/2020,0,0,0
,Austria,47.5162,14.5501,2/5/2020,0,0,0
,Azerbaijan,40.1431,47.5769,2/5/2020,0,0,0
,Bahamas,25.025885,-78.035889,2/5/2020,0,0,0
,Bahrain,26.0275,50.55,2/5/2020,0,0,0
,Bangladesh,23.685,90.3563,2/5/2020,0,0,0
,Barbados,13.1939,-59.5432,2/5/2020,0,0,0
,Belarus,53.7098,27.9534,2/5/2020,0,0,0
,Belgium,50.8333,4.469936,2/5/2020,1,0,0
,Belize,17.1899,-88.4976,2/5/2020,0,0,0
,Benin,9.3077,2.3158,2/5/2020,0,0,0
,Bhutan,27.5142,90.4336,2/5/2020,0,0,0
,Bolivia,-16.2902,-63.5887,2/5/2020,0,0,0
,Bosnia and Herzegovina,43.9159,17.6791,2/5/2020,0,0,0
,Botswana,-22.3285,24.6849,2/5/2020,0,0,0
,Brazil,-14.235,-51.9253,2/5/2020,0,0,0
,Brunei,4.5353,114.7277,2/5/2020,0,0,0
,Bulgaria,42.7339,25.4858,2/5/2020,0,0,0
,Burkina Faso,12.2383,-1.5616,2/5/2020,0,0,0
,Burma,21.9162,95.956,2/5/2020,0,0,0
,Burundi,-3.3731,29.9189,2/5/2020,0,0,0
,Cabo Verde,16.5388,-23.0418,2/5/2020,0,0,0
,Cambodia,11.55,104.9167,2/5/2020,1,0,0
,Cameroon,3.848,11.5021,2/5/2020,0,0,0
,Central African Republic,6.6111,20.9394,2/5/2020,0,0,0
,Chad,15.4542,18.7322,2/5/2020,0,0,0
,Chile,-35.6751,-71.543,2/5/2020,0,0,0
Anhui,China,31.8257,117.2264,2/5/2020,530,0,23
Beijing,China,40.1824,116.4142,2/5/2020,253,1,24
Chongqing,China,30.0572,107.874,2/5/2020,389,2,15
Fujian,China,26.0789,117.9874,2/5/2020,205,0,11
Gansu,China,35.7518,104.2861,2/5/2020,62,0,6
Guangdong,China,23.3417,113.4244,2/5/2020,895,0,49
Guangxi,China,23.8298,108.7881,2/5/2020,150,0,13
Guizhou,China,26.8154,106.8748,2/5/2020,64,1,9
Hainan,China,19.1959,109.7453,2/5/2020,99,1,5
Heilongjiang,China,47.862,127.7615,2/5/2020,190,2,7
Hong Kong,China,22.3,114.2,2/5/2020,21,1,0
Hubei,China,30.9756,112.2707,2/5/2020,19665,549,633
Hunan,China,27.6104,111.7088,2/5/2020,661,0,54
Inner Mongolia,China,44.0935,113.9448,2/5/2020,42,0,3
Jiangsu,China,32.9711,119.455,2/5/2020,341,0,23
Jiangxi,China,27.614,115.7221,2/5/2020,548,0,27
Jilin,China,43.6661,126.1923,2/5/2020,54,0,2
Liaoning,China,41.2956,122.6085,2/5/2020,89,0,4
Macau,China,22.1667,113.55,2/5/2020,10,0,0
Ningxia,China,37.2692,106.1655,2/5/2020,34,0,1
Qinghai,China,35.7452,95.9956,2/5/2020,17,0,3
Shaanxi,China,35.1917,108.8701,2/5/2020,165,0,6
Shandong,China,36.3427,118.1498,2/5/2020,307,0,15
Shanghai,China,31.202,121.4491,2/5/2020,243,1,15
Shanxi,China,37.5777,112.2922,2/5/2020,81,0,5
Sichuan,China,30.6171,102.7103,2/5/2020,301,1,24
Tianjin,China,39.3054,117.323,2/5/2020,69,1,2
Tibet,China,31.6927,88.0924,2/5/2020,1,0,0
Xinjiang,China,41.1129,85.2401,2/5/2020,32,0,0
Yunnan,China,24.974,101.487,2/5/2020,128,0,5
Zhejiang,China,29.1832,120.0934,2/5/2020,895,0,78
,Colombia,4.5709,-74.2973,2/5/2020,0,0,0
,Comoros,-11.6455,43.3333,2/5/2020,0,0,0
,Congo (Brazzaville),-0.228,15.8277,2/5/2020,0,0,0
